title,date,url,song,artist,start,duration,note
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNcs,逆光,Ado,5485,242,
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNc,魂のルフラン,高橋洋子,5800,322,
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNc,紅蓮華,LiSA,6138,238,
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNcs,Over soul,林原めぐみ,6514,231,
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNc,少女レイ,みきとP feat. 初音ミク,7169,288,
〖 縦型歌枠 〗この歌枠は縦型なんだ 〖 眠雲ツクリ / ミリプロ 〗,2025/5/30,https://www.youtube.com/live/AJzuJ1BQGFk?si=DxNpWxLpdcgerRNc,Mela!,緑黄色社会,7624,241,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,水流のロック,日食なつき,235,418,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,残響散歌,Aimer,526,707,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,バレリーコ,みきとP feat. GUMI,955,1201,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,ロミオとシンデレラ,doriko feat. 初音ミク,1281,1563,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,雨とカプチーノ,ヨルシカ,1684,1958,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,神っぽいな,ピノキオピー feat. 初音ミク,2075,2279,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,天ノ弱,164 feat. GUMI,2415,2603,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,人間みたいね,キタニタツヤ,2707,2953,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,二息歩行,DECO*27 feat. 初音ミク,2957,3138,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,ハレンチ,ちゃんみな,3294,3493,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,蜜月アン・ドゥ・トロワ,DATEKEN feat. 鏡音リン,3591,3844,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,いかないで,想太 feat. 歌愛ユキ,4289,4526,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,ガーデン,藤井風,4570,4803,
〖 歌枠 〗高評価800いくまで終われま8→2222いってもうた 〖 眠雲ツクリ / ミリプロ 〗,2025/6/3,https://www.youtube.com/live/AjiIhR7vnvs?si=xcRlO5kM6ldI8bT-,only my railgun,fripSide,4956,5205,
〖 歌枠 〗登録者５万人行くまで終われま5 〖 眠雲ツクリ / ミリプロ 〗,2025/6/6,https://www.youtube.com/live/u4xILjkPxsk?si=bwdVxzmYjRsPhFkw,ダーリン,須田景凪,97,225,
