title,date,url,song,artist,start,duration,note
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,8.32,*Luna feat. flower,6760,250,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ヴァンパイア,DECO*27 feat. 初音ミク,7088,188,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ボルテッカー,DECO*27 feat. 初音ミク,7518,153,-2
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ヤミタイガール,れるりり feat. GUMI,7813,249,雨夜さんニズム
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,色は匂へど 散りぬるを,幽閉サテライト with senya,8244,233,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,孤独月,幽閉サテライト with senya,8623,240,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ウミユリ海底譚,n-buna feat. 初音ミク,9030,241,-4
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ドラマツルギー,Eve,9331,247,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,妄想感傷代償連盟,DECO*27 feat. 初音ミク,9694,273,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,人生は夢だらけ,椎名林檎,10053,207,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,春雷,米津玄師,10381,290,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,おやすみ泣き声、さよなら歌姫,クリープハイプ,10801,237,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ひゅるりらぱっぱ,tuki.,11053,201,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,ヒバナ,DECO*27 feat. 初音ミク,11292,206,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,これから,眠雲ツクリ,11504,98,
〖 歌枠 〗10万人耐久！いくぞ〖 眠雲ツクリ / ミリプロ 〗,2025/8/28,https://www.youtube.com/live/H1EUSvzseMg?si=qtawF7th7EQdK7cN,アンノウン・マザーグース,wowaka feat. 初音ミク,12547,273,
