title,date,url,song,artist,start,duration,note
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,カタオモイ,Aimer,427,210,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,打上花火,DAOKO × 米津玄師,855,289,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,残響散歌,Aimer,1271,189,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,ひゅるりらぱっぱ,tuki.,1472,208,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,少女レイ,みきとP feat. 初音ミク,1730,288,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,ロミオとシンデレラ,doriko feat.初音ミク,2102,282,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,プロポーズ,内緒のピアス feat. 可不,2504,240,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,チェリーポップ,DECO*27 feat. 初音ミク,2863,142,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,六兆年と一夜物語,kemu feat. IA,3236,218,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,DAYBREAK FRONTLINE,Orangestar feat. IA,3495,100,1番だけ
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,Mela!,緑黄色社会,3639,250,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,エゴロック,すりぃ feat. 鏡音レン,4074,78,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,千本桜,黒うさP feat. 初音ミク,4170,243,
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,ひゅるりらぱっぱ,tuki.,4585,204,2回目
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,ひゅるりらぱっぱ,tuki.,4888,199,3回目
〖 告知アリ！ 〗高評価3000耐久歌枠〖 眠雲ツクリ / ミリプロ 〗,2025/8/18,https://www.youtube.com/live/HkGkcPLOAPU?si=IAS2Bz9evfoJcGjp,ヒバナ,DECO*27 feat. 初音ミク,6090,205,
